Trans. Date;Debits;Credits;effective
2021-05-24;0;100.00;100.0
2021-05-26;10.00;0;-10.0
2021-05-26;.75;0;-0.75
2021-05-26;2500.00;0;-2500.0
2021-05-26;10.00;0;-10.0
2021-05-26;0;395579.73;395579.73
2021-05-26;0;15000.00;15000.0
2021-05-27;10.00;0;-10.0
2021-05-27;.75;0;-0.75
2021-05-27;20000.00;0;-20000.0
2021-05-28;25.00;0;-25.0
2021-05-28;1.87;0;-1.87
2021-05-28;25.00;0;-25.0
2021-05-28;1.87;0;-1.87
2021-05-28;25.00;0;-25.0
2021-05-28;1.87;0;-1.87
2021-05-28;20000.00;0;-20000.0
2021-05-28;25.00;0;-25.0
2021-05-28;1.87;0;-1.87
2021-05-28;10.00;0;-10.0
2021-05-28;.75;0;-0.75
2021-05-28;25.00;0;-25.0
2021-05-28;1.87;0;-1.87
2021-05-28;10.00;0;-10.0
2021-05-28;.75;0;-0.75
