Trans. Date;Debits;Credits;effective
2020-12-05;25.00;0;-25.0
2020-12-05;1.87;0;-1.87
2020-12-05;10.00;0;-10.0
2020-12-05;.75;0;-0.75
2020-12-06;0;100000.00;100000.0
2020-12-06;10.00;0;-10.0
2020-12-06;10.00;0;-10.0
2020-12-06;.75;0;-0.75
2020-12-06;10.00;0;-10.0
2020-12-07;25.00;0;-25.0
2020-12-07;1.87;0;-1.87
2020-12-07;10.00;0;-10.0
2020-12-07;.75;0;-0.75
2020-12-07;25.00;0;-25.0
2020-12-07;1.87;0;-1.87
2020-12-07;10.00;0;-10.0
2020-12-07;.75;0;-0.75
2020-12-07;10.00;0;-10.0
2020-12-07;.75;0;-0.75
2020-12-07;50.00;0;-50.0
2020-12-07;3.75;0;-3.75
2020-12-08;25.00;0;-25.0
2020-12-08;10.00;0;-10.0
2020-12-08;.75;0;-0.75
2020-12-08;10.00;0;-10.0
2020-12-08;.75;0;-0.75
2020-12-08;25.00;0;-25.0
2020-12-08;1.87;0;-1.87
2020-12-08;10.00;0;-10.0
2020-12-08;.75;0;-0.75
2020-12-08;.75;0;-0.75
2020-12-08;25.00;0;-25.0
2020-12-08;1.87;0;-1.87
2020-12-08;25.00;0;-25.0
2020-12-09;25.00;0;-25.0
2020-12-09;1.87;0;-1.87
2020-12-09;25.00;0;-25.0
2020-12-09;1.87;0;-1.87
2020-12-11;0;550000.00;550000.0
2020-12-11;500000.00;0;-500000.0
2020-12-11;10.00;0;-10.0
2020-12-11;.75;0;-0.75
2020-12-11;10.00;0;-10.0
2020-12-11;.75;0;-0.75
2020-12-12;50000.00;0;-50000.0
2020-12-14;25.00;0;-25.0
2020-12-14;1.87;0;-1.87
2020-12-14;10.00;0;-10.0
2020-12-14;.75;0;-0.75
2020-12-14;10.00;0;-10.0
2020-12-14;.75;0;-0.75
2020-12-14;10.00;0;-10.0
2020-12-14;.75;0;-0.75
2020-12-15;0;6000.00;6000.0
2020-12-15;10.00;0;-10.0
2020-12-15;.75;0;-0.75
2020-12-15;10.00;0;-10.0
2020-12-15;.75;0;-0.75
2020-12-16;10.00;0;-10.0
2020-12-16;.75;0;-0.75
2020-12-16;0;50000.00;50000.0
2020-12-17;10.00;0;-10.0
2020-12-17;.75;0;-0.75
2020-12-17;10.00;0;-10.0
2020-12-17;.75;0;-0.75
2020-12-18;25.00;0;-25.0
2020-12-18;1.87;0;-1.87
2020-12-18;25.00;0;-25.0
2020-12-18;1.87;0;-1.87
2020-12-18;0;500000.00;500000.0
2020-12-18;25.00;0;-25.0
2020-12-18;1.87;0;-1.87
2020-12-18;14500.00;0;-14500.0
2020-12-19;25.00;0;-25.0
2020-12-19;1.87;0;-1.87
2020-12-19;10.00;0;-10.0
2020-12-19;.75;0;-0.75
2020-12-19;20000.00;0;-20000.0
2020-12-19;1500.00;0;-1500.0
2020-12-19;25.00;0;-25.0
2020-12-19;1.87;0;-1.87
2020-12-19;25.00;0;-25.0
2020-12-19;1.87;0;-1.87
2020-12-20;10.00;0;-10.0
2020-12-20;.75;0;-0.75
2020-12-20;10.00;0;-10.0
2020-12-20;.75;0;-0.75
2020-12-20;25.00;0;-25.0
2020-12-20;1.87;0;-1.87
2020-12-20;0;22000.00;22000.0
2020-12-20;10.00;0;-10.0
2020-12-20;.75;0;-0.75
2020-12-20;50.00;0;-50.0
2020-12-20;3.75;0;-3.75
2020-12-21;25.00;0;-25.0
2020-12-21;1.87;0;-1.87
2020-12-21;10.00;0;-10.0
2020-12-21;25.00;0;-25.0
2020-12-21;1.87;0;-1.87
2020-12-21;12000.00;0;-12000.0
2020-12-21;5000.00;0;-5000.0
2020-12-21;10.00;0;-10.0
2020-12-21;.75;0;-0.75
2020-12-21;10.00;0;-10.0
2020-12-21;.75;0;-0.75
2020-12-22;25.00;0;-25.0
2020-12-22;25.00;0;-25.0
2020-12-22;1.87;0;-1.87
2020-12-22;25.00;0;-25.0
2020-12-22;1.87;0;-1.87
2020-12-22;0;5000.00;5000.0
2020-12-22;0;45000.00;45000.0
2020-12-22;10.00;0;-10.0
2020-12-22;.75;0;-0.75
2020-12-22;10.00;0;-10.0
2020-12-22;.75;0;-0.75
2020-12-23;25.00;0;-25.0
2020-12-23;1.87;0;-1.87
2020-12-23;2500.00;0;-2500.0
2020-12-23;10000.00;0;-10000.0
2020-12-24;60000.00;0;-60000.0
2020-12-24;10.00;0;-10.0
2020-12-24;.75;0;-0.75
2020-12-24;25.00;0;-25.0
2020-12-24;1.87;0;-1.87
2020-12-24;10.00;0;-10.0
2020-12-24;.75;0;-0.75
2020-12-24;10.00;0;-10.0
2020-12-24;.75;0;-0.75
2020-12-26;25.00;0;-25.0
2020-12-26;1.87;0;-1.87
2020-12-27;5000.00;0;-5000.0
2020-12-29;10.00;0;-10.0
2020-12-29;.75;0;-0.75
2020-12-29;10.00;0;-10.0
2020-12-29;.75;0;-0.75
2020-12-29;4000.00;0;-4000.0
2020-12-29;15000.00;0;-15000.0
2020-12-29;10.00;0;-10.0
2020-12-29;.75;0;-0.75
2020-12-30;0;30000.00;30000.0
2020-12-30;50.00;0;-50.0
2020-12-30;3.75;0;-3.75
2020-12-30;10.00;0;-10.0
2020-12-30;.75;0;-0.75
2020-12-30;10.00;0;-10.0
2020-12-30;.75;0;-0.75
2020-12-30;25.00;0;-25.0
2020-12-31;10.00;0;-10.0
2020-12-31;.75;0;-0.75
2020-12-31;1000.00;0;-1000.0
2020-12-31;3940.00;0;-3940.0
2020-12-31;75.00;0;-75.0
2021-01-02;10.00;0;-10.0
2021-01-02;.75;0;-0.75
2021-01-03;10.00;0;-10.0
2021-01-03;.75;0;-0.75
2021-01-04;.75;0;-0.75
2021-01-04;2000.00;0;-2000.0
2021-01-04;10.00;0;-10.0
2021-01-04;.75;0;-0.75
2021-01-04;10.00;0;-10.0
2021-01-04;.75;0;-0.75
2021-01-04;25.00;0;-25.0
2021-01-04;1.87;0;-1.87
2021-01-04;10.00;0;-10.0
2021-01-04;.75;0;-0.75
2021-01-04;10.00;0;-10.0
2021-01-04;.75;0;-0.75
2021-01-05;25.00;0;-25.0
2021-01-05;1.87;0;-1.87
2021-01-05;0;20000.00;20000.0
2021-01-05;10.00;0;-10.0
2021-01-06;25.00;0;-25.0
2021-01-06;1.87;0;-1.87
2021-01-06;10.00;0;-10.0
2021-01-06;10.00;0;-10.0
2021-01-06;.75;0;-0.75
2021-01-07;10.00;0;-10.0
2021-01-07;.75;0;-0.75
2021-01-07;10.00;0;-10.0
2021-01-07;.75;0;-0.75
2021-01-09;10.00;0;-10.0
2021-01-09;.75;0;-0.75
2021-01-09;10.00;0;-10.0
2021-01-09;.75;0;-0.75
2021-01-09;10.00;0;-10.0
2021-01-09;.75;0;-0.75
2021-01-09;.75;0;-0.75
2021-01-11;10.00;0;-10.0
2021-01-11;.75;0;-0.75
2021-01-12;0;33000.00;33000.0
2021-01-12;35000.00;0;-35000.0
2021-01-12;0;50000.00;50000.0
2021-01-12;61000.00;0;-61000.0
2021-01-12;1000.00;0;-1000.0
2021-01-13;0;13000.00;13000.0
2021-01-14;10.00;0;-10.0
2021-01-14;10.0;0;-10.0
2021-01-14;0.75;0;-0.75
2021-01-15;10.0;0;-10.0
2021-01-15;0.75;0;-0.75
2021-01-16;10.00;0;-10.0
2021-01-16;.75;0;-0.75
2021-01-16;10.00;0;-10.0
2021-01-16;.75;0;-0.75
2021-01-16;3000.00;0;-3000.0
2021-01-19;0;5000.00;5000.0
2021-01-19;10.00;0;-10.0
2021-01-19;.75;0;-0.75
2021-01-19;0;13000.00;13000.0
2021-01-19;13000.00;0;-13000.0
2021-01-20;0;10000.00;10000.0
2021-01-20;10.00;0;-10.0
2021-01-20;.75;0;-0.75
2021-01-20;10.00;0;-10.0
2021-01-20;.75;0;-0.75
2021-01-21;0;6000.00;6000.0
2021-01-21;0;3000.00;3000.0
2021-01-21;25.00;0;-25.0
2021-01-21;1.87;0;-1.87
2021-01-22;0;3000.00;3000.0
2021-01-22;10.00;0;-10.0
2021-01-22;.75;0;-0.75
2021-01-26;0;5000.00;5000.0
2021-01-26;0;20000.00;20000.0
2021-01-26;25.00;0;-25.0
2021-01-26;1.87;0;-1.87
2021-01-26;10.00;0;-10.0
2021-01-26;.75;0;-0.75
2021-01-27;0;30000.00;30000.0
2021-01-27;25.00;0;-25.0
2021-01-27;1.87;0;-1.87
2021-01-28;10.00;0;-10.0
2021-01-28;.75;0;-0.75
2021-01-28;10.00;0;-10.0
2021-01-28;.75;0;-0.75
2021-01-28;10.00;0;-10.0
2021-01-28;.75;0;-0.75
2021-01-29;10.00;0;-10.0
2021-01-29;.75;0;-0.75
2021-01-29;25.00;0;-25.0
2021-01-29;1.87;0;-1.87
2021-01-29;10.00;0;-10.0
2021-01-29;.75;0;-0.75
2021-01-30;0;4000.00;4000.0
2021-01-30;10.00;0;-10.0
2021-01-30;.75;0;-0.75
2021-01-31;0;4000.00;4000.0
2021-01-31;10.00;0;-10.0
2021-01-31;.75;0;-0.75
2021-02-01;10.00;0;-10.0
2021-02-01;.75;0;-0.75
2021-02-01;0;5000.00;5000.0
2021-02-03;0;50000.00;50000.0
2021-02-03;10.00;0;-10.0
2021-02-03;10.00;0;-10.0
2021-02-03;.75;0;-0.75
2021-02-04;25.00;0;-25.0
2021-02-04;1.87;0;-1.87
2021-02-06;10.00;0;-10.0
2021-02-06;.75;0;-0.75
2021-02-08;10.00;0;-10.0
2021-02-08;.75;0;-0.75
2021-02-08;0;5000.00;5000.0
2021-02-08;0;200.00;200.0
2021-02-08;25.00;0;-25.0
2021-02-08;1.87;0;-1.87
2021-02-09;0;20000.00;20000.0
2021-02-09;0;10000.01;10000.01
2021-02-09;10.00;0;-10.0
2021-02-09;.75;0;-0.75
2021-02-10;10.00;0;-10.0
2021-02-10;.75;0;-0.75
2021-02-10;0;5500.00;5500.0
2021-02-11;1000.00;0;-1000.0
2021-02-11;25.00;0;-25.0
2021-02-11;1.87;0;-1.87
2021-02-15;10.00;0;-10.0
2021-02-15;.75;0;-0.75
2021-02-16;10.00;0;-10.0
2021-02-16;.75;0;-0.75
2021-02-17;0;23000.01;23000.01
2021-02-17;10.00;0;-10.0
2021-02-17;.75;0;-0.75
2021-02-17;0;300000.00;300000.0
2021-02-17;.75;0;-0.75
2021-02-18;10.00;0;-10.0
2021-02-18;.75;0;-0.75
2021-02-18;1.87;0;-1.87
2021-02-18;10.00;0;-10.0
2021-02-18;.75;0;-0.75
2021-02-18;10.00;0;-10.0
2021-02-18;.75;0;-0.75
2021-02-18;10.00;0;-10.0
2021-02-18;.75;0;-0.75
2021-02-19;10.00;0;-10.0
2021-02-21;10.00;0;-10.0
2021-02-21;.75;0;-0.75
2021-02-22;10.00;0;-10.0
2021-02-22;25.00;0;-25.0
2021-02-22;1.87;0;-1.87
2021-02-22;25.00;0;-25.0
2021-02-22;1.87;0;-1.87
2021-02-23;0;100000.00;100000.0
2021-02-23;10.00;0;-10.0
2021-02-23;.75;0;-0.75
2021-02-23;1000.00;0;-1000.0
2021-02-23;4950.00;0;-4950.0
2021-02-23;0;30000.00;30000.0
2021-02-23;10.00;0;-10.0
2021-02-23;.75;0;-0.75
2021-02-25;105369.60;0;-105369.6
2021-02-25;25.00;0;-25.0
2021-02-25;10.00;0;-10.0
2021-02-25;.75;0;-0.75
2021-02-25;10.00;0;-10.0
2021-02-25;.75;0;-0.75
2021-02-26;25.00;0;-25.0
2021-02-26;1.87;0;-1.87
2021-02-26;8000.00;0;-8000.0
2021-02-27;10.00;0;-10.0
2021-02-27;.75;0;-0.75
2021-02-27;25.00;0;-25.0
2021-02-27;1.87;0;-1.87
2021-02-27;10.00;0;-10.0
2021-02-27;.75;0;-0.75
2021-02-27;10.00;0;-10.0
2021-02-27;.75;0;-0.75
2021-03-01;25.00;0;-25.0
2021-03-01;1.87;0;-1.87
2021-03-01;10.00;0;-10.0
2021-03-01;.75;0;-0.75
2021-03-02;0;18000.00;18000.0
2021-03-02;0;10000.00;10000.0
2021-03-02;50.00;0;-50.0
2021-03-02;3.75;0;-3.75
2021-03-02;10.00;0;-10.0
2021-03-02;.75;0;-0.75
2021-03-02;0;10000.00;10000.0
2021-03-02;10.00;0;-10.0
2021-03-02;.75;0;-0.75
2021-03-02;0;10000.00;10000.0
2021-03-02;5000.00;0;-5000.0
2021-03-04;0;40000.00;40000.0
2021-03-04;25.00;0;-25.0
2021-03-04;1.87;0;-1.87
2021-03-06;1.87;0;-1.87
2021-03-07;10.00;0;-10.0
2021-03-07;.75;0;-0.75
2021-03-08;10.00;0;-10.0
2021-03-08;.75;0;-0.75
2021-03-08;10.00;0;-10.0
2021-03-08;.75;0;-0.75
2021-03-10;10.00;0;-10.0
2021-03-10;.75;0;-0.75
2021-03-10;10.00;0;-10.0
2021-03-10;.75;0;-0.75
2021-03-13;0;5000.00;5000.0
2021-03-13;25.00;0;-25.0
2021-03-13;1.87;0;-1.87
2021-03-17;0;20000.00;20000.0
2021-03-17;16700.00;0;-16700.0
2021-03-17;0;38000.00;38000.0
2021-03-17;38000.00;0;-38000.0
2021-03-18;10.00;0;-10.0
2021-03-18;.75;0;-0.75
2021-03-19;0;2000.00;2000.0
2021-03-19;10.00;0;-10.0
2021-03-19;.75;0;-0.75
2021-03-24;0;40000.00;40000.0
2021-03-24;5000.00;0;-5000.0
2021-03-24;2150.00;0;-2150.0
2021-03-24;1.87;0;-1.87
2021-03-24;25.00;0;-25.0
2021-03-24;1.87;0;-1.87
2021-03-26;1.87;0;-1.87
2021-03-26;2000.00;0;-2000.0
2021-03-27;0;20000.00;20000.0
2021-03-27;0;10000.00;10000.0
2021-03-27;25.00;0;-25.0
2021-03-27;1.87;0;-1.87
2021-03-27;0;3000.00;3000.0
2021-03-28;25.00;0;-25.0
2021-03-28;1.87;0;-1.87
2021-03-29;0;15000.00;15000.0
2021-03-29;0;15000.00;15000.0
2021-03-29;1.87;0;-1.87
2021-03-31;10.00;0;-10.0
2021-03-31;.75;0;-0.75
2021-03-31;4000.00;0;-4000.0
2021-03-31;0;30000.00;30000.0
2021-04-01;10.00;0;-10.0
2021-04-01;.75;0;-0.75
2021-04-02;10.00;0;-10.0
2021-04-02;.75;0;-0.75
2021-04-02;5000.00;0;-5000.0
2021-04-02;10.00;0;-10.0
2021-04-02;.75;0;-0.75
2021-04-03;10000.00;0;-10000.0
2021-04-03;10.00;0;-10.0
2021-04-03;.75;0;-0.75
2021-04-05;0;10000.00;10000.0
2021-04-05;25.00;0;-25.0
2021-04-05;1.87;0;-1.87
2021-04-06;4100.00;0;-4100.0
2021-04-09;0;5000.00;5000.0
2021-04-09;10.00;0;-10.0
2021-04-09;.75;0;-0.75
2021-04-10;0;4000.00;4000.0
2021-04-10;5000.00;0;-5000.0
2021-04-13;0;70000.00;70000.0
2021-04-13;72000.00;0;-72000.0
2021-04-14;0;30000.00;30000.0
2021-04-14;28000.00;0;-28000.0
2021-04-14;0;3000.00;3000.0
2021-04-15;0;1000.00;1000.0
2021-04-16;10.00;0;-10.0
2021-04-16;.75;0;-0.75
2021-04-19;0;10000.00;10000.0
2021-04-19;25.00;0;-25.0
2021-04-19;1.87;0;-1.87
2021-04-20;0;35000.00;35000.0
2021-04-20;4650.00;0;-4650.0
2021-04-21;0;35000.00;35000.0
2021-04-21;54000.00;0;-54000.0
2021-04-21;0;10000.00;10000.0
2021-04-21;25.00;0;-25.0
2021-04-21;10.00;0;-10.0
2021-04-21;.75;0;-0.75
2021-04-22;10.00;0;-10.0
2021-04-22;.75;0;-0.75
2021-04-25;0;19000.00;19000.0
2021-04-25;25.00;0;-25.0
2021-04-25;1.87;0;-1.87
2021-04-26;0;41000.00;41000.0
2021-04-26;37000.00;0;-37000.0
2021-04-27;0;50000.00;50000.0
2021-04-27;0;1000.00;1000.0
2021-04-27;25.00;0;-25.0
2021-04-27;1.87;0;-1.87
2021-04-27;25.00;0;-25.0
2021-04-27;1.87;0;-1.87
2021-04-27;0;40000.00;40000.0
2021-04-27;25.00;0;-25.0
2021-04-27;1.87;0;-1.87
2021-04-27;25.00;0;-25.0
2021-04-27;1.87;0;-1.87
2021-04-28;10.00;0;-10.0
2021-04-28;.75;0;-0.75
2021-04-28;10.00;0;-10.0
2021-04-28;.75;0;-0.75
2021-04-29;0;10000.00;10000.0
2021-04-29;0;10000.00;10000.0
2021-04-29;25.00;0;-25.0
2021-04-29;1.87;0;-1.87
2021-04-30;25.00;0;-25.0
2021-04-30;1.87;0;-1.87
2021-04-30;0;85000.00;85000.0
2021-05-01;79000.00;0;-79000.0
2021-05-01;300.00;0;-300.0
2021-05-01;2400.00;0;-2400.0
2021-05-01;100.00;0;-100.0
2021-05-04;0;100000.00;100000.0
2021-05-05;0;30000.00;30000.0
2021-05-05;1.87;0;-1.87
2021-05-05;25.00;0;-25.0
2021-05-05;1.87;0;-1.87
2021-05-05;10.00;0;-10.0
2021-05-05;25.00;0;-25.0
2021-05-05;1.87;0;-1.87
2021-05-06;50000.00;0;-50000.0
2021-05-06;25.00;0;-25.0
2021-05-06;10.00;0;-10.0
2021-05-06;.75;0;-0.75
2021-05-07;1000.00;0;-1000.0
2021-05-07;10.00;0;-10.0
2021-05-07;.75;0;-0.75
2021-05-08;10.00;0;-10.0
2021-05-08;.75;0;-0.75
2021-05-10;800.00;0;-800.0
2021-05-10;800.00;0;-800.0
2021-05-11;0;18000.00;18000.0
2021-05-11;25.00;0;-25.0
2021-05-11;1.87;0;-1.87
2021-05-11;0;10000.00;10000.0
2021-05-18;3000.00;0;-3000.0
2021-05-18;2000.00;0;-2000.0
2021-05-27;0;20000.00;20000.0
2021-05-27;10.00;0;-10.0
2021-05-27;.75;0;-0.75
2021-05-27;25.00;0;-25.0
2021-05-27;1.87;0;-1.87
2021-05-28;10.00;0;-10.0
2021-05-28;.75;0;-0.75
